Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","867","Meat, cattle","2012","2012","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","867","Meat, cattle","2013","2013","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","867","Meat, cattle","2016","2016","1000 US$","0","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1058","Meat, chicken","2008","2008","1000 US$","88","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1058","Meat, chicken","2009","2009","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1058","Meat, chicken","2010","2010","1000 US$","71","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1058","Meat, chicken","2011","2011","1000 US$","36","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1058","Meat, chicken","2012","2012","1000 US$","21","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1058","Meat, chicken","2014","2014","1000 US$","0","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","4","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1058","Meat, chicken","2018","2018","1000 US$","29","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1069","Meat, duck","2008","2008","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1069","Meat, duck","2009","2009","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1069","Meat, duck","2010","2010","1000 US$","26","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1069","Meat, duck","2011","2011","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1069","Meat, duck","2012","2012","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1069","Meat, duck","2013","2013","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","1069","Meat, duck","2015","2015","1000 US$","1","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","977","Meat, sheep","2008","2008","1000 US$","19","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","977","Meat, sheep","2009","2009","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","977","Meat, sheep","2010","2010","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","977","Meat, sheep","2011","2011","1000 US$","9","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","977","Meat, sheep","2012","2012","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","977","Meat, sheep","2013","2013","1000 US$","0","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","977","Meat, sheep","2016","2016","1000 US$","1","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","977","Meat, sheep","2017","2017","1000 US$","1","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2008","2008","1000 US$","9918","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2009","2009","1000 US$","9930","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2010","2010","1000 US$","11694","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2011","2011","1000 US$","14699","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2012","2012","1000 US$","16132","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2013","2013","1000 US$","16207","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2014","2014","1000 US$","13515","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2015","2015","1000 US$","7026","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2016","2016","1000 US$","3504","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2017","2017","1000 US$","4069","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","882","Milk, whole fresh cow","2018","2018","1000 US$","4512","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2008","2008","1000 US$","1423958","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2009","2009","1000 US$","1091798","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2010","2010","1000 US$","1727694","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2011","2011","1000 US$","2113877","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2012","2012","1000 US$","1510486","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2013","2013","1000 US$","1301985","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2014","2014","1000 US$","1540691","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2015","2015","1000 US$","1566282","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2016","2016","1000 US$","1910531","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2017","2017","1000 US$","2211348","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","258","Oil, palm kernel","2018","2018","1000 US$","1701530","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2008","2008","1000 US$","155","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2009","2009","1000 US$","69","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2010","2010","1000 US$","36","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2011","2011","1000 US$","32","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2012","2012","1000 US$","13","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2013","2013","1000 US$","6","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2014","2014","1000 US$","59","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2015","2015","1000 US$","20","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2016","2016","1000 US$","7","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2017","2017","1000 US$","50","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","403","Onions, dry","2018","2018","1000 US$","4","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2008","2008","1000 US$","4534","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2009","2009","1000 US$","4331","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2010","2010","1000 US$","1814","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2011","2011","1000 US$","6594","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2012","2012","1000 US$","8812","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2013","2013","1000 US$","2985","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2014","2014","1000 US$","2978","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2015","2015","1000 US$","7846","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2016","2016","1000 US$","403","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2017","2017","1000 US$","9008","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","402","Onions, shallots, green","2018","2018","1000 US$","6297","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2008","2008","1000 US$","345","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2009","2009","1000 US$","110","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2010","2010","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2011","2011","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2012","2012","1000 US$","267","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2013","2013","1000 US$","2","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2014","2014","1000 US$","56","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2015","2015","1000 US$","13","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2016","2016","1000 US$","353","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2017","2017","1000 US$","2","","Official data"
"TP","Crops and livestock products","101","Indonesia","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","17","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2008","2008","1000 US$","2671","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2009","2009","1000 US$","1335","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2010","2010","1000 US$","1758","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2011","2011","1000 US$","2270","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2012","2012","1000 US$","2922","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2013","2013","1000 US$","3106","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2014","2014","1000 US$","3506","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2015","2015","1000 US$","3520","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2016","2016","1000 US$","14265","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2017","2017","1000 US$","7050","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","486","Bananas","2018","2018","1000 US$","7719","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","125","Cassava","2014","2014","1000 US$","15065","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","125","Cassava","2015","2015","1000 US$","27826","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","125","Cassava","2016","2016","1000 US$","62203","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","125","Cassava","2017","2017","1000 US$","87233","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","125","Cassava","2018","2018","1000 US$","75932","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","1062","Eggs, hen, in shell","2018","2018","1000 US$","1","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","406","Garlic","2014","2014","1000 US$","37","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","406","Garlic","2015","2015","1000 US$","105","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","406","Garlic","2016","2016","1000 US$","73","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","406","Garlic","2017","2017","1000 US$","498","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","406","Garlic","2018","2018","1000 US$","736","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2008","2008","1000 US$","14442","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2009","2009","1000 US$","24984","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2010","2010","1000 US$","26114","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2011","2011","1000 US$","25693","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2012","2012","1000 US$","27251","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2013","2013","1000 US$","42590","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2014","2014","1000 US$","32178","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2015","2015","1000 US$","53932","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2016","2016","1000 US$","29515","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2017","2017","1000 US$","45133","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","56","Maize","2018","2018","1000 US$","43426","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","867","Meat, cattle","2014","2014","1000 US$","37","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","867","Meat, cattle","2015","2015","1000 US$","1496","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","867","Meat, cattle","2016","2016","1000 US$","227","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","867","Meat, cattle","2017","2017","1000 US$","2575","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","867","Meat, cattle","2018","2018","1000 US$","1853","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","1058","Meat, chicken","2014","2014","1000 US$","31","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","1058","Meat, chicken","2015","2015","1000 US$","648","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","1058","Meat, chicken","2016","2016","1000 US$","38","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","1058","Meat, chicken","2018","2018","1000 US$","180","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","1069","Meat, duck","2015","2015","1000 US$","343","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","1017","Meat, goat","2015","2015","1000 US$","2","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","977","Meat, sheep","2015","2015","1000 US$","25","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","882","Milk, whole fresh cow","2015","2015","1000 US$","44","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","258","Oil, palm kernel","2015","2015","1000 US$","1","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","403","Onions, dry","2014","2014","1000 US$","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","403","Onions, dry","2018","2018","1000 US$","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","402","Onions, shallots, green","2014","2014","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","402","Onions, shallots, green","2015","2015","1000 US$","39","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","402","Onions, shallots, green","2016","2016","1000 US$","14","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","402","Onions, shallots, green","2017","2017","1000 US$","299","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","402","Onions, shallots, green","2018","2018","1000 US$","1026","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","27","Rice, paddy","2014","2014","1000 US$","2894","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","27","Rice, paddy","2015","2015","1000 US$","2595","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","27","Rice, paddy","2016","2016","1000 US$","5493","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","27","Rice, paddy","2017","2017","1000 US$","6735","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","4877","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2008","2008","1000 US$","6186","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2009","2009","1000 US$","5786","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2010","2010","1000 US$","7009","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2011","2011","1000 US$","8087","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2012","2012","1000 US$","6852","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2013","2013","1000 US$","7118","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2014","2014","1000 US$","7711","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2015","2015","1000 US$","7547","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2016","2016","1000 US$","8243","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2017","2017","1000 US$","9405","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","486","Bananas","2018","2018","1000 US$","8417","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2008","2008","1000 US$","90792","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2009","2009","1000 US$","88460","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2010","2010","1000 US$","103368","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2011","2011","1000 US$","126789","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2012","2012","1000 US$","134256","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2013","2013","1000 US$","134940","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2014","2014","1000 US$","144836","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2015","2015","1000 US$","116330","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2016","2016","1000 US$","106197","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2017","2017","1000 US$","109881","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1062","Eggs, hen, in shell","2018","2018","1000 US$","142472","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2008","2008","1000 US$","8617","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2009","2009","1000 US$","3383","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2010","2010","1000 US$","3459","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2011","2011","1000 US$","3036","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2012","2012","1000 US$","4454","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2013","2013","1000 US$","7279","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2014","2014","1000 US$","7654","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2015","2015","1000 US$","14932","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2016","2016","1000 US$","11608","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2017","2017","1000 US$","23532","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","406","Garlic","2018","2018","1000 US$","12968","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2008","2008","1000 US$","159","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2009","2009","1000 US$","296","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2010","2010","1000 US$","661","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2011","2011","1000 US$","1284","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2012","2012","1000 US$","3984","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2013","2013","1000 US$","6013","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2014","2014","1000 US$","552","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2015","2015","1000 US$","3864","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2016","2016","1000 US$","9401","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2017","2017","1000 US$","8801","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","56","Maize","2018","2018","1000 US$","3089","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2008","2008","1000 US$","35","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2009","2009","1000 US$","266","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2010","2010","1000 US$","177","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2011","2011","1000 US$","184","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2012","2012","1000 US$","863","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2013","2013","1000 US$","736","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2014","2014","1000 US$","221","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2015","2015","1000 US$","405","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2017","2017","1000 US$","353","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","867","Meat, cattle","2018","2018","1000 US$","14","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2008","2008","1000 US$","3133","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2009","2009","1000 US$","5267","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2010","2010","1000 US$","7098","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2011","2011","1000 US$","9265","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2012","2012","1000 US$","9435","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","8457","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2014","2014","1000 US$","7459","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2015","2015","1000 US$","12462","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2016","2016","1000 US$","12296","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","9848","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1058","Meat, chicken","2018","2018","1000 US$","13295","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2008","2008","1000 US$","514","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2009","2009","1000 US$","227","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2010","2010","1000 US$","312","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2011","2011","1000 US$","707","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2012","2012","1000 US$","592","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2013","2013","1000 US$","4306","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2014","2014","1000 US$","367","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2015","2015","1000 US$","667","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2016","2016","1000 US$","1662","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2017","2017","1000 US$","502","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1069","Meat, duck","2018","2018","1000 US$","2373","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1017","Meat, goat","2008","2008","1000 US$","61","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1017","Meat, goat","2009","2009","1000 US$","1","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1017","Meat, goat","2010","2010","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1017","Meat, goat","2011","2011","1000 US$","16","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1017","Meat, goat","2012","2012","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","1017","Meat, goat","2013","2013","1000 US$","0","F","FAO estimate"
