Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","406","Garlic","2012","2012","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","406","Garlic","2013","2013","tonnes","176","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","406","Garlic","2014","2014","tonnes","963","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","406","Garlic","2015","2015","tonnes","4","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","406","Garlic","2016","2016","tonnes","17","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","406","Garlic","2018","2018","tonnes","3","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2003","2003","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2004","2004","tonnes","20","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2005","2005","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2006","2006","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2007","2007","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2013","2013","tonnes","0","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2014","2014","tonnes","0","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2015","2015","tonnes","0","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2016","2016","tonnes","1","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2017","2017","tonnes","128","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","56","Maize","2018","2018","tonnes","9","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2001","2001","tonnes","30","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2002","2002","tonnes","22","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2003","2003","tonnes","12","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2004","2004","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2005","2005","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2006","2006","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2007","2007","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2008","2008","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2013","2013","tonnes","21","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2014","2014","tonnes","7","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","867","Meat, cattle","2015","2015","tonnes","2","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2000","2000","tonnes","17","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2001","2001","tonnes","25","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2002","2002","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2003","2003","tonnes","1","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2004","2004","tonnes","24","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2005","2005","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2006","2006","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2007","2007","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2008","2008","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","27","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","1058","Meat, chicken","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2003","2003","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2004","2004","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2005","2005","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2006","2006","tonnes","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2007","2007","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2008","2008","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2013","2013","tonnes","0","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","977","Meat, sheep","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2001","2001","tonnes","14","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2002","2002","tonnes","7","*","Unofficial figure"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2003","2003","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2004","2004","tonnes","6","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2005","2005","tonnes","46","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2006","2006","tonnes","38","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2007","2007","tonnes","12","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2008","2008","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2009","2009","tonnes","1","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2010","2010","tonnes","1","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2011","2011","tonnes","1","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2012","2012","tonnes","1","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2013","2013","tonnes","541","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2014","2014","tonnes","1683","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2015","2015","tonnes","0","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2016","2016","tonnes","3","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","882","Milk, whole fresh cow","2018","2018","tonnes","1","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2003","2003","tonnes","25","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2004","2004","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2005","2005","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2006","2006","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2007","2007","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2013","2013","tonnes","8","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","257","Oil, palm","2018","2018","tonnes","18","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2003","2003","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2004","2004","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2005","2005","tonnes","28","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2006","2006","tonnes","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2007","2007","tonnes","3","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2008","2008","tonnes","3","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2009","2009","tonnes","3","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2010","2010","tonnes","3","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2011","2011","tonnes","3","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2012","2012","tonnes","3","F","FAO estimate"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2013","2013","tonnes","1224","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2014","2014","tonnes","2519","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2015","2015","tonnes","41","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2016","2016","tonnes","30","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2017","2017","tonnes","4","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","403","Onions, dry","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","27","Rice, paddy","2014","2014","tonnes","18","","Official data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","27","Rice, paddy","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2000","2000","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2001","2001","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2002","2002","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2003","2003","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2004","2004","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2005","2005","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2006","2006","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2007","2007","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2008","2008","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2009","2009","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2010","2010","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2011","2011","tonnes","0","","Official data"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2013","2013","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2015","2015","tonnes","0","","Official data"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2016","2016","tonnes","1","","Official data"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","486","Bananas","2017","2017","tonnes","4236","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","1062","Eggs, hen, in shell","2017","2017","tonnes","22","*","Unofficial figure"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2000","2000","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2001","2001","tonnes","1694","","Official data"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2002","2002","tonnes","","M","Data not available"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2003","2003","tonnes","1174","","Official data"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2004","2004","tonnes","1714","","Official data"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2005","2005","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2006","2006","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2007","2007","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2013","2013","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","406","Garlic","2018","2018","tonnes","26","*","Unofficial figure"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","56","Maize","2000","2000","tonnes","64","","Official data"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","56","Maize","2001","2001","tonnes","30","","Official data"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","56","Maize","2002","2002","tonnes","3","*","Unofficial figure"
"TP","Crops and livestock products","115","Cambodia","5910","Export Quantity","56","Maize","2003","2003","tonnes","764","","Official data"
